,xmin,ymin,xmax,ymax,numgranules,is_downloaded,geometry
781,-119,-87,-118,-86,0,False,"POLYGON ((-118 -87, -118 -86, -119 -86, -119 -87, -118 -87))"
782,-118,-87,-117,-86,0,False,"POLYGON ((-117 -87, -117 -86, -118 -86, -118 -87, -117 -87))"
783,-117,-87,-116,-86,0,False,"POLYGON ((-116 -87, -116 -86, -117 -86, -117 -87, -116 -87))"
784,-116,-87,-115,-86,0,False,"POLYGON ((-115 -87, -115 -86, -116 -86, -116 -87, -115 -87))"
785,-115,-87,-114,-86,0,False,"POLYGON ((-114 -87, -114 -86, -115 -86, -115 -87, -114 -87))"
786,-114,-87,-113,-86,0,False,"POLYGON ((-113 -87, -113 -86, -114 -86, -114 -87, -113 -87))"
787,-113,-87,-112,-86,0,False,"POLYGON ((-112 -87, -112 -86, -113 -86, -113 -87, -112 -87))"
788,-112,-87,-111,-86,0,False,"POLYGON ((-111 -87, -111 -86, -112 -86, -112 -87, -111 -87))"
789,-111,-87,-110,-86,0,False,"POLYGON ((-110 -87, -110 -86, -111 -86, -111 -87, -110 -87))"
790,-110,-87,-109,-86,0,False,"POLYGON ((-109 -87, -109 -86, -110 -86, -110 -87, -109 -87))"
791,-109,-87,-108,-86,0,False,"POLYGON ((-108 -87, -108 -86, -109 -86, -109 -87, -108 -87))"
792,-108,-87,-107,-86,0,False,"POLYGON ((-107 -87, -107 -86, -108 -86, -108 -87, -107 -87))"
793,-107,-87,-106,-86,0,False,"POLYGON ((-106 -87, -106 -86, -107 -86, -107 -87, -106 -87))"
794,-106,-87,-105,-86,0,False,"POLYGON ((-105 -87, -105 -86, -106 -86, -106 -87, -105 -87))"
795,-105,-87,-104,-86,0,False,"POLYGON ((-104 -87, -104 -86, -105 -86, -105 -87, -104 -87))"
796,-104,-87,-103,-86,0,False,"POLYGON ((-103 -87, -103 -86, -104 -86, -104 -87, -103 -87))"
797,-103,-87,-102,-86,0,False,"POLYGON ((-102 -87, -102 -86, -103 -86, -103 -87, -102 -87))"
798,-102,-87,-101,-86,0,False,"POLYGON ((-101 -87, -101 -86, -102 -86, -102 -87, -101 -87))"
799,-101,-87,-100,-86,0,False,"POLYGON ((-100 -87, -100 -86, -101 -86, -101 -87, -100 -87))"
800,-100,-87,-99,-86,0,False,"POLYGON ((-99 -87, -99 -86, -100 -86, -100 -87, -99 -87))"
801,-99,-87,-98,-86,0,False,"POLYGON ((-98 -87, -98 -86, -99 -86, -99 -87, -98 -87))"
802,-98,-87,-97,-86,0,False,"POLYGON ((-97 -87, -97 -86, -98 -86, -98 -87, -97 -87))"
803,-97,-87,-96,-86,0,False,"POLYGON ((-96 -87, -96 -86, -97 -86, -97 -87, -96 -87))"
804,-96,-87,-95,-86,0,False,"POLYGON ((-95 -87, -95 -86, -96 -86, -96 -87, -95 -87))"
805,-95,-87,-94,-86,0,False,"POLYGON ((-94 -87, -94 -86, -95 -86, -95 -87, -94 -87))"
806,-94,-87,-93,-86,0,False,"POLYGON ((-93 -87, -93 -86, -94 -86, -94 -87, -93 -87))"
807,-93,-87,-92,-86,0,False,"POLYGON ((-92 -87, -92 -86, -93 -86, -93 -87, -92 -87))"
808,-92,-87,-91,-86,0,False,"POLYGON ((-91 -87, -91 -86, -92 -86, -92 -87, -91 -87))"
809,-91,-87,-90,-86,0,False,"POLYGON ((-90 -87, -90 -86, -91 -86, -91 -87, -90 -87))"
810,-90,-87,-89,-86,0,False,"POLYGON ((-89 -87, -89 -86, -90 -86, -90 -87, -89 -87))"
811,-89,-87,-88,-86,0,False,"POLYGON ((-88 -87, -88 -86, -89 -86, -89 -87, -88 -87))"
812,-88,-87,-87,-86,0,False,"POLYGON ((-87 -87, -87 -86, -88 -86, -88 -87, -87 -87))"
813,-87,-87,-86,-86,0,False,"POLYGON ((-86 -87, -86 -86, -87 -86, -87 -87, -86 -87))"
814,-86,-87,-85,-86,0,False,"POLYGON ((-85 -87, -85 -86, -86 -86, -86 -87, -85 -87))"
815,-85,-87,-84,-86,0,False,"POLYGON ((-84 -87, -84 -86, -85 -86, -85 -87, -84 -87))"
816,-84,-87,-83,-86,0,False,"POLYGON ((-83 -87, -83 -86, -84 -86, -84 -87, -83 -87))"
817,-83,-87,-82,-86,0,False,"POLYGON ((-82 -87, -82 -86, -83 -86, -83 -87, -82 -87))"
818,-82,-87,-81,-86,0,False,"POLYGON ((-81 -87, -81 -86, -82 -86, -82 -87, -81 -87))"
819,-81,-87,-80,-86,0,False,"POLYGON ((-80 -87, -80 -86, -81 -86, -81 -87, -80 -87))"
820,-80,-87,-79,-86,0,False,"POLYGON ((-79 -87, -79 -86, -80 -86, -80 -87, -79 -87))"
821,-79,-87,-78,-86,0,False,"POLYGON ((-78 -87, -78 -86, -79 -86, -79 -87, -78 -87))"
822,-78,-87,-77,-86,0,False,"POLYGON ((-77 -87, -77 -86, -78 -86, -78 -87, -77 -87))"
823,-77,-87,-76,-86,0,False,"POLYGON ((-76 -87, -76 -86, -77 -86, -77 -87, -76 -87))"
824,-76,-87,-75,-86,0,False,"POLYGON ((-75 -87, -75 -86, -76 -86, -76 -87, -75 -87))"
825,-75,-87,-74,-86,0,False,"POLYGON ((-74 -87, -74 -86, -75 -86, -75 -87, -74 -87))"
826,-74,-87,-73,-86,0,False,"POLYGON ((-73 -87, -73 -86, -74 -86, -74 -87, -73 -87))"
827,-73,-87,-72,-86,0,False,"POLYGON ((-72 -87, -72 -86, -73 -86, -73 -87, -72 -87))"
828,-72,-87,-71,-86,0,False,"POLYGON ((-71 -87, -71 -86, -72 -86, -72 -87, -71 -87))"
829,-71,-87,-70,-86,0,False,"POLYGON ((-70 -87, -70 -86, -71 -86, -71 -87, -70 -87))"
830,-70,-87,-69,-86,0,False,"POLYGON ((-69 -87, -69 -86, -70 -86, -70 -87, -69 -87))"
831,-69,-87,-68,-86,0,False,"POLYGON ((-68 -87, -68 -86, -69 -86, -69 -87, -68 -87))"
832,-68,-87,-67,-86,0,False,"POLYGON ((-67 -87, -67 -86, -68 -86, -68 -87, -67 -87))"
833,-67,-87,-66,-86,0,False,"POLYGON ((-66 -87, -66 -86, -67 -86, -67 -87, -66 -87))"
834,-66,-87,-65,-86,0,False,"POLYGON ((-65 -87, -65 -86, -66 -86, -66 -87, -65 -87))"
835,-65,-87,-64,-86,0,False,"POLYGON ((-64 -87, -64 -86, -65 -86, -65 -87, -64 -87))"
836,-64,-87,-63,-86,0,False,"POLYGON ((-63 -87, -63 -86, -64 -86, -64 -87, -63 -87))"
837,-63,-87,-62,-86,0,False,"POLYGON ((-62 -87, -62 -86, -63 -86, -63 -87, -62 -87))"
838,-62,-87,-61,-86,0,False,"POLYGON ((-61 -87, -61 -86, -62 -86, -62 -87, -61 -87))"
839,-61,-87,-60,-86,0,False,"POLYGON ((-60 -87, -60 -86, -61 -86, -61 -87, -60 -87))"
840,-60,-87,-59,-86,0,False,"POLYGON ((-59 -87, -59 -86, -60 -86, -60 -87, -59 -87))"
841,-59,-87,-58,-86,0,False,"POLYGON ((-58 -87, -58 -86, -59 -86, -59 -87, -58 -87))"
842,-58,-87,-57,-86,0,False,"POLYGON ((-57 -87, -57 -86, -58 -86, -58 -87, -57 -87))"
843,-57,-87,-56,-86,0,False,"POLYGON ((-56 -87, -56 -86, -57 -86, -57 -87, -56 -87))"
844,-56,-87,-55,-86,0,False,"POLYGON ((-55 -87, -55 -86, -56 -86, -56 -87, -55 -87))"
845,-55,-87,-54,-86,0,False,"POLYGON ((-54 -87, -54 -86, -55 -86, -55 -87, -54 -87))"
846,-54,-87,-53,-86,0,False,"POLYGON ((-53 -87, -53 -86, -54 -86, -54 -87, -53 -87))"
847,-53,-87,-52,-86,0,False,"POLYGON ((-52 -87, -52 -86, -53 -86, -53 -87, -52 -87))"
848,-52,-87,-51,-86,0,False,"POLYGON ((-51 -87, -51 -86, -52 -86, -52 -87, -51 -87))"
849,-51,-87,-50,-86,0,False,"POLYGON ((-50 -87, -50 -86, -51 -86, -51 -87, -50 -87))"
850,-50,-87,-49,-86,0,False,"POLYGON ((-49 -87, -49 -86, -50 -86, -50 -87, -49 -87))"
851,-49,-87,-48,-86,0,False,"POLYGON ((-48 -87, -48 -86, -49 -86, -49 -87, -48 -87))"
852,-48,-87,-47,-86,0,False,"POLYGON ((-47 -87, -47 -86, -48 -86, -48 -87, -47 -87))"
853,-47,-87,-46,-86,0,False,"POLYGON ((-46 -87, -46 -86, -47 -86, -47 -87, -46 -87))"
854,-46,-87,-45,-86,0,False,"POLYGON ((-45 -87, -45 -86, -46 -86, -46 -87, -45 -87))"
855,-45,-87,-44,-86,0,False,"POLYGON ((-44 -87, -44 -86, -45 -86, -45 -87, -44 -87))"
856,-44,-87,-43,-86,0,False,"POLYGON ((-43 -87, -43 -86, -44 -86, -44 -87, -43 -87))"
857,-43,-87,-42,-86,0,False,"POLYGON ((-42 -87, -42 -86, -43 -86, -43 -87, -42 -87))"
858,-42,-87,-41,-86,0,False,"POLYGON ((-41 -87, -41 -86, -42 -86, -42 -87, -41 -87))"
859,-41,-87,-40,-86,0,False,"POLYGON ((-40 -87, -40 -86, -41 -86, -41 -87, -40 -87))"
860,-40,-87,-39,-86,0,False,"POLYGON ((-39 -87, -39 -86, -40 -86, -40 -87, -39 -87))"
861,-39,-87,-38,-86,0,False,"POLYGON ((-38 -87, -38 -86, -39 -86, -39 -87, -38 -87))"
862,-38,-87,-37,-86,0,False,"POLYGON ((-37 -87, -37 -86, -38 -86, -38 -87, -37 -87))"
863,-37,-87,-36,-86,0,False,"POLYGON ((-36 -87, -36 -86, -37 -86, -37 -87, -36 -87))"
864,-36,-87,-35,-86,0,False,"POLYGON ((-35 -87, -35 -86, -36 -86, -36 -87, -35 -87))"
865,-35,-87,-34,-86,0,False,"POLYGON ((-34 -87, -34 -86, -35 -86, -35 -87, -34 -87))"
866,-34,-87,-33,-86,0,False,"POLYGON ((-33 -87, -33 -86, -34 -86, -34 -87, -33 -87))"
867,-33,-87,-32,-86,0,False,"POLYGON ((-32 -87, -32 -86, -33 -86, -33 -87, -32 -87))"
868,-32,-87,-31,-86,0,False,"POLYGON ((-31 -87, -31 -86, -32 -86, -32 -87, -31 -87))"
869,-31,-87,-30,-86,0,False,"POLYGON ((-30 -87, -30 -86, -31 -86, -31 -87, -30 -87))"
870,-30,-87,-29,-86,0,False,"POLYGON ((-29 -87, -29 -86, -30 -86, -30 -87, -29 -87))"
871,-29,-87,-28,-86,0,False,"POLYGON ((-28 -87, -28 -86, -29 -86, -29 -87, -28 -87))"
872,-28,-87,-27,-86,0,False,"POLYGON ((-27 -87, -27 -86, -28 -86, -28 -87, -27 -87))"
873,-27,-87,-26,-86,0,False,"POLYGON ((-26 -87, -26 -86, -27 -86, -27 -87, -26 -87))"
874,-26,-87,-25,-86,0,False,"POLYGON ((-25 -87, -25 -86, -26 -86, -26 -87, -25 -87))"
875,-25,-87,-24,-86,0,False,"POLYGON ((-24 -87, -24 -86, -25 -86, -25 -87, -24 -87))"
876,-24,-87,-23,-86,0,False,"POLYGON ((-23 -87, -23 -86, -24 -86, -24 -87, -23 -87))"
877,-23,-87,-22,-86,0,False,"POLYGON ((-22 -87, -22 -86, -23 -86, -23 -87, -22 -87))"
878,-22,-87,-21,-86,0,False,"POLYGON ((-21 -87, -21 -86, -22 -86, -22 -87, -21 -87))"
879,-21,-87,-20,-86,0,False,"POLYGON ((-20 -87, -20 -86, -21 -86, -21 -87, -20 -87))"
880,-20,-87,-19,-86,0,False,"POLYGON ((-19 -87, -19 -86, -20 -86, -20 -87, -19 -87))"
881,-19,-87,-18,-86,0,False,"POLYGON ((-18 -87, -18 -86, -19 -86, -19 -87, -18 -87))"
882,-18,-87,-17,-86,0,False,"POLYGON ((-17 -87, -17 -86, -18 -86, -18 -87, -17 -87))"
883,-17,-87,-16,-86,0,False,"POLYGON ((-16 -87, -16 -86, -17 -86, -17 -87, -16 -87))"
884,-16,-87,-15,-86,0,False,"POLYGON ((-15 -87, -15 -86, -16 -86, -16 -87, -15 -87))"
885,-15,-87,-14,-86,0,False,"POLYGON ((-14 -87, -14 -86, -15 -86, -15 -87, -14 -87))"
886,-14,-87,-13,-86,0,False,"POLYGON ((-13 -87, -13 -86, -14 -86, -14 -87, -13 -87))"
887,-13,-87,-12,-86,0,False,"POLYGON ((-12 -87, -12 -86, -13 -86, -13 -87, -12 -87))"
888,-12,-87,-11,-86,0,False,"POLYGON ((-11 -87, -11 -86, -12 -86, -12 -87, -11 -87))"
889,-11,-87,-10,-86,0,False,"POLYGON ((-10 -87, -10 -86, -11 -86, -11 -87, -10 -87))"
890,-10,-87,-9,-86,0,False,"POLYGON ((-9 -87, -9 -86, -10 -86, -10 -87, -9 -87))"
891,-9,-87,-8,-86,0,False,"POLYGON ((-8 -87, -8 -86, -9 -86, -9 -87, -8 -87))"
892,-8,-87,-7,-86,0,False,"POLYGON ((-7 -87, -7 -86, -8 -86, -8 -87, -7 -87))"
893,-7,-87,-6,-86,0,False,"POLYGON ((-6 -87, -6 -86, -7 -86, -7 -87, -6 -87))"
894,-6,-87,-5,-86,0,False,"POLYGON ((-5 -87, -5 -86, -6 -86, -6 -87, -5 -87))"
895,-5,-87,-4,-86,0,False,"POLYGON ((-4 -87, -4 -86, -5 -86, -5 -87, -4 -87))"
896,-4,-87,-3,-86,0,False,"POLYGON ((-3 -87, -3 -86, -4 -86, -4 -87, -3 -87))"
897,-3,-87,-2,-86,0,False,"POLYGON ((-2 -87, -2 -86, -3 -86, -3 -87, -2 -87))"
898,-2,-87,-1,-86,0,False,"POLYGON ((-1 -87, -1 -86, -2 -86, -2 -87, -1 -87))"
899,-1,-87,0,-86,0,False,"POLYGON ((0 -87, 0 -86, -1 -86, -1 -87, 0 -87))"
900,0,-87,1,-86,0,False,"POLYGON ((1 -87, 1 -86, 0 -86, 0 -87, 1 -87))"
901,1,-87,2,-86,0,False,"POLYGON ((2 -87, 2 -86, 1 -86, 1 -87, 2 -87))"
902,2,-87,3,-86,0,False,"POLYGON ((3 -87, 3 -86, 2 -86, 2 -87, 3 -87))"
903,3,-87,4,-86,0,False,"POLYGON ((4 -87, 4 -86, 3 -86, 3 -87, 4 -87))"
904,4,-87,5,-86,0,False,"POLYGON ((5 -87, 5 -86, 4 -86, 4 -87, 5 -87))"
905,5,-87,6,-86,0,False,"POLYGON ((6 -87, 6 -86, 5 -86, 5 -87, 6 -87))"
906,6,-87,7,-86,0,False,"POLYGON ((7 -87, 7 -86, 6 -86, 6 -87, 7 -87))"
907,7,-87,8,-86,0,False,"POLYGON ((8 -87, 8 -86, 7 -86, 7 -87, 8 -87))"
908,8,-87,9,-86,0,False,"POLYGON ((9 -87, 9 -86, 8 -86, 8 -87, 9 -87))"
909,9,-87,10,-86,0,False,"POLYGON ((10 -87, 10 -86, 9 -86, 9 -87, 10 -87))"
910,10,-87,11,-86,0,False,"POLYGON ((11 -87, 11 -86, 10 -86, 10 -87, 11 -87))"
911,11,-87,12,-86,0,False,"POLYGON ((12 -87, 12 -86, 11 -86, 11 -87, 12 -87))"
912,12,-87,13,-86,0,False,"POLYGON ((13 -87, 13 -86, 12 -86, 12 -87, 13 -87))"
913,13,-87,14,-86,0,False,"POLYGON ((14 -87, 14 -86, 13 -86, 13 -87, 14 -87))"
914,14,-87,15,-86,0,False,"POLYGON ((15 -87, 15 -86, 14 -86, 14 -87, 15 -87))"
915,15,-87,16,-86,0,False,"POLYGON ((16 -87, 16 -86, 15 -86, 15 -87, 16 -87))"
916,16,-87,17,-86,0,False,"POLYGON ((17 -87, 17 -86, 16 -86, 16 -87, 17 -87))"
917,17,-87,18,-86,0,False,"POLYGON ((18 -87, 18 -86, 17 -86, 17 -87, 18 -87))"
918,18,-87,19,-86,0,False,"POLYGON ((19 -87, 19 -86, 18 -86, 18 -87, 19 -87))"
919,19,-87,20,-86,0,False,"POLYGON ((20 -87, 20 -86, 19 -86, 19 -87, 20 -87))"
920,20,-87,21,-86,0,False,"POLYGON ((21 -87, 21 -86, 20 -86, 20 -87, 21 -87))"
921,21,-87,22,-86,0,False,"POLYGON ((22 -87, 22 -86, 21 -86, 21 -87, 22 -87))"
922,22,-87,23,-86,0,False,"POLYGON ((23 -87, 23 -86, 22 -86, 22 -87, 23 -87))"
923,23,-87,24,-86,0,False,"POLYGON ((24 -87, 24 -86, 23 -86, 23 -87, 24 -87))"
924,24,-87,25,-86,0,False,"POLYGON ((25 -87, 25 -86, 24 -86, 24 -87, 25 -87))"
925,25,-87,26,-86,0,False,"POLYGON ((26 -87, 26 -86, 25 -86, 25 -87, 26 -87))"
926,26,-87,27,-86,0,False,"POLYGON ((27 -87, 27 -86, 26 -86, 26 -87, 27 -87))"
927,27,-87,28,-86,0,False,"POLYGON ((28 -87, 28 -86, 27 -86, 27 -87, 28 -87))"
928,28,-87,29,-86,0,False,"POLYGON ((29 -87, 29 -86, 28 -86, 28 -87, 29 -87))"
929,29,-87,30,-86,0,False,"POLYGON ((30 -87, 30 -86, 29 -86, 29 -87, 30 -87))"
930,30,-87,31,-86,0,False,"POLYGON ((31 -87, 31 -86, 30 -86, 30 -87, 31 -87))"
931,31,-87,32,-86,0,False,"POLYGON ((32 -87, 32 -86, 31 -86, 31 -87, 32 -87))"
932,32,-87,33,-86,0,False,"POLYGON ((33 -87, 33 -86, 32 -86, 32 -87, 33 -87))"
933,33,-87,34,-86,0,False,"POLYGON ((34 -87, 34 -86, 33 -86, 33 -87, 34 -87))"
934,34,-87,35,-86,0,False,"POLYGON ((35 -87, 35 -86, 34 -86, 34 -87, 35 -87))"
935,35,-87,36,-86,0,False,"POLYGON ((36 -87, 36 -86, 35 -86, 35 -87, 36 -87))"
936,36,-87,37,-86,0,False,"POLYGON ((37 -87, 37 -86, 36 -86, 36 -87, 37 -87))"
937,37,-87,38,-86,0,False,"POLYGON ((38 -87, 38 -86, 37 -86, 37 -87, 38 -87))"
938,38,-87,39,-86,0,False,"POLYGON ((39 -87, 39 -86, 38 -86, 38 -87, 39 -87))"
939,39,-87,40,-86,0,False,"POLYGON ((40 -87, 40 -86, 39 -86, 39 -87, 40 -87))"
940,40,-87,41,-86,0,False,"POLYGON ((41 -87, 41 -86, 40 -86, 40 -87, 41 -87))"
941,41,-87,42,-86,0,False,"POLYGON ((42 -87, 42 -86, 41 -86, 41 -87, 42 -87))"
942,42,-87,43,-86,0,False,"POLYGON ((43 -87, 43 -86, 42 -86, 42 -87, 43 -87))"
943,43,-87,44,-86,0,False,"POLYGON ((44 -87, 44 -86, 43 -86, 43 -87, 44 -87))"
944,44,-87,45,-86,0,False,"POLYGON ((45 -87, 45 -86, 44 -86, 44 -87, 45 -87))"
945,45,-87,46,-86,0,False,"POLYGON ((46 -87, 46 -86, 45 -86, 45 -87, 46 -87))"
946,46,-87,47,-86,0,False,"POLYGON ((47 -87, 47 -86, 46 -86, 46 -87, 47 -87))"
947,47,-87,48,-86,0,False,"POLYGON ((48 -87, 48 -86, 47 -86, 47 -87, 48 -87))"
948,48,-87,49,-86,0,False,"POLYGON ((49 -87, 49 -86, 48 -86, 48 -87, 49 -87))"
949,49,-87,50,-86,0,False,"POLYGON ((50 -87, 50 -86, 49 -86, 49 -87, 50 -87))"
950,50,-87,51,-86,0,False,"POLYGON ((51 -87, 51 -86, 50 -86, 50 -87, 51 -87))"
951,51,-87,52,-86,0,False,"POLYGON ((52 -87, 52 -86, 51 -86, 51 -87, 52 -87))"
952,52,-87,53,-86,0,False,"POLYGON ((53 -87, 53 -86, 52 -86, 52 -87, 53 -87))"
953,53,-87,54,-86,0,False,"POLYGON ((54 -87, 54 -86, 53 -86, 53 -87, 54 -87))"
954,54,-87,55,-86,0,False,"POLYGON ((55 -87, 55 -86, 54 -86, 54 -87, 55 -87))"
955,55,-87,56,-86,0,False,"POLYGON ((56 -87, 56 -86, 55 -86, 55 -87, 56 -87))"
956,56,-87,57,-86,0,False,"POLYGON ((57 -87, 57 -86, 56 -86, 56 -87, 57 -87))"
957,57,-87,58,-86,0,False,"POLYGON ((58 -87, 58 -86, 57 -86, 57 -87, 58 -87))"
958,58,-87,59,-86,0,False,"POLYGON ((59 -87, 59 -86, 58 -86, 58 -87, 59 -87))"
959,59,-87,60,-86,0,False,"POLYGON ((60 -87, 60 -86, 59 -86, 59 -87, 60 -87))"
960,60,-87,61,-86,0,False,"POLYGON ((61 -87, 61 -86, 60 -86, 60 -87, 61 -87))"
961,61,-87,62,-86,0,False,"POLYGON ((62 -87, 62 -86, 61 -86, 61 -87, 62 -87))"
962,62,-87,63,-86,0,False,"POLYGON ((63 -87, 63 -86, 62 -86, 62 -87, 63 -87))"
963,63,-87,64,-86,0,False,"POLYGON ((64 -87, 64 -86, 63 -86, 63 -87, 64 -87))"
964,64,-87,65,-86,0,False,"POLYGON ((65 -87, 65 -86, 64 -86, 64 -87, 65 -87))"
965,65,-87,66,-86,0,False,"POLYGON ((66 -87, 66 -86, 65 -86, 65 -87, 66 -87))"
966,66,-87,67,-86,0,False,"POLYGON ((67 -87, 67 -86, 66 -86, 66 -87, 67 -87))"
967,67,-87,68,-86,0,False,"POLYGON ((68 -87, 68 -86, 67 -86, 67 -87, 68 -87))"
968,68,-87,69,-86,0,False,"POLYGON ((69 -87, 69 -86, 68 -86, 68 -87, 69 -87))"
969,69,-87,70,-86,0,False,"POLYGON ((70 -87, 70 -86, 69 -86, 69 -87, 70 -87))"
970,70,-87,71,-86,0,False,"POLYGON ((71 -87, 71 -86, 70 -86, 70 -87, 71 -87))"
971,71,-87,72,-86,0,False,"POLYGON ((72 -87, 72 -86, 71 -86, 71 -87, 72 -87))"
972,72,-87,73,-86,0,False,"POLYGON ((73 -87, 73 -86, 72 -86, 72 -87, 73 -87))"
973,73,-87,74,-86,0,False,"POLYGON ((74 -87, 74 -86, 73 -86, 73 -87, 74 -87))"
974,74,-87,75,-86,0,False,"POLYGON ((75 -87, 75 -86, 74 -86, 74 -87, 75 -87))"
975,75,-87,76,-86,0,False,"POLYGON ((76 -87, 76 -86, 75 -86, 75 -87, 76 -87))"
976,76,-87,77,-86,0,False,"POLYGON ((77 -87, 77 -86, 76 -86, 76 -87, 77 -87))"
977,77,-87,78,-86,0,False,"POLYGON ((78 -87, 78 -86, 77 -86, 77 -87, 78 -87))"
978,78,-87,79,-86,0,False,"POLYGON ((79 -87, 79 -86, 78 -86, 78 -87, 79 -87))"
979,79,-87,80,-86,0,False,"POLYGON ((80 -87, 80 -86, 79 -86, 79 -87, 80 -87))"
980,80,-87,81,-86,0,False,"POLYGON ((81 -87, 81 -86, 80 -86, 80 -87, 81 -87))"
981,81,-87,82,-86,0,False,"POLYGON ((82 -87, 82 -86, 81 -86, 81 -87, 82 -87))"
982,82,-87,83,-86,0,False,"POLYGON ((83 -87, 83 -86, 82 -86, 82 -87, 83 -87))"
983,83,-87,84,-86,0,False,"POLYGON ((84 -87, 84 -86, 83 -86, 83 -87, 84 -87))"
984,84,-87,85,-86,0,False,"POLYGON ((85 -87, 85 -86, 84 -86, 84 -87, 85 -87))"
985,85,-87,86,-86,0,False,"POLYGON ((86 -87, 86 -86, 85 -86, 85 -87, 86 -87))"
986,86,-87,87,-86,0,False,"POLYGON ((87 -87, 87 -86, 86 -86, 86 -87, 87 -87))"
987,87,-87,88,-86,0,False,"POLYGON ((88 -87, 88 -86, 87 -86, 87 -87, 88 -87))"
988,88,-87,89,-86,0,False,"POLYGON ((89 -87, 89 -86, 88 -86, 88 -87, 89 -87))"
989,89,-87,90,-86,0,False,"POLYGON ((90 -87, 90 -86, 89 -86, 89 -87, 90 -87))"
990,90,-87,91,-86,0,False,"POLYGON ((91 -87, 91 -86, 90 -86, 90 -87, 91 -87))"
991,91,-87,92,-86,0,False,"POLYGON ((92 -87, 92 -86, 91 -86, 91 -87, 92 -87))"
992,92,-87,93,-86,0,False,"POLYGON ((93 -87, 93 -86, 92 -86, 92 -87, 93 -87))"
993,93,-87,94,-86,0,False,"POLYGON ((94 -87, 94 -86, 93 -86, 93 -87, 94 -87))"
994,94,-87,95,-86,0,False,"POLYGON ((95 -87, 95 -86, 94 -86, 94 -87, 95 -87))"
995,95,-87,96,-86,0,False,"POLYGON ((96 -87, 96 -86, 95 -86, 95 -87, 96 -87))"
996,96,-87,97,-86,0,False,"POLYGON ((97 -87, 97 -86, 96 -86, 96 -87, 97 -87))"
997,97,-87,98,-86,0,False,"POLYGON ((98 -87, 98 -86, 97 -86, 97 -87, 98 -87))"
998,98,-87,99,-86,0,False,"POLYGON ((99 -87, 99 -86, 98 -86, 98 -87, 99 -87))"
999,99,-87,100,-86,0,False,"POLYGON ((100 -87, 100 -86, 99 -86, 99 -87, 100 -87))"
1000,100,-87,101,-86,0,False,"POLYGON ((101 -87, 101 -86, 100 -86, 100 -87, 101 -87))"
1001,101,-87,102,-86,0,False,"POLYGON ((102 -87, 102 -86, 101 -86, 101 -87, 102 -87))"
1002,102,-87,103,-86,0,False,"POLYGON ((103 -87, 103 -86, 102 -86, 102 -87, 103 -87))"
1003,103,-87,104,-86,0,False,"POLYGON ((104 -87, 104 -86, 103 -86, 103 -87, 104 -87))"
1004,104,-87,105,-86,0,False,"POLYGON ((105 -87, 105 -86, 104 -86, 104 -87, 105 -87))"
1005,105,-87,106,-86,0,False,"POLYGON ((106 -87, 106 -86, 105 -86, 105 -87, 106 -87))"
1006,106,-87,107,-86,0,False,"POLYGON ((107 -87, 107 -86, 106 -86, 106 -87, 107 -87))"
1007,107,-87,108,-86,0,False,"POLYGON ((108 -87, 108 -86, 107 -86, 107 -87, 108 -87))"
1008,108,-87,109,-86,0,False,"POLYGON ((109 -87, 109 -86, 108 -86, 108 -87, 109 -87))"
1009,109,-87,110,-86,0,False,"POLYGON ((110 -87, 110 -86, 109 -86, 109 -87, 110 -87))"
1010,110,-87,111,-86,0,False,"POLYGON ((111 -87, 111 -86, 110 -86, 110 -87, 111 -87))"
1011,111,-87,112,-86,0,False,"POLYGON ((112 -87, 112 -86, 111 -86, 111 -87, 112 -87))"
1012,112,-87,113,-86,0,False,"POLYGON ((113 -87, 113 -86, 112 -86, 112 -87, 113 -87))"
1013,113,-87,114,-86,0,False,"POLYGON ((114 -87, 114 -86, 113 -86, 113 -87, 114 -87))"
1014,114,-87,115,-86,0,False,"POLYGON ((115 -87, 115 -86, 114 -86, 114 -87, 115 -87))"
1015,115,-87,116,-86,0,False,"POLYGON ((116 -87, 116 -86, 115 -86, 115 -87, 116 -87))"
1016,116,-87,117,-86,0,False,"POLYGON ((117 -87, 117 -86, 116 -86, 116 -87, 117 -87))"
1017,117,-87,118,-86,0,False,"POLYGON ((118 -87, 118 -86, 117 -86, 117 -87, 118 -87))"
1018,118,-87,119,-86,0,False,"POLYGON ((119 -87, 119 -86, 118 -86, 118 -87, 119 -87))"
1019,119,-87,120,-86,0,False,"POLYGON ((120 -87, 120 -86, 119 -86, 119 -87, 120 -87))"
1020,120,-87,121,-86,0,False,"POLYGON ((121 -87, 121 -86, 120 -86, 120 -87, 121 -87))"
1021,121,-87,122,-86,0,False,"POLYGON ((122 -87, 122 -86, 121 -86, 121 -87, 122 -87))"
1022,122,-87,123,-86,0,False,"POLYGON ((123 -87, 123 -86, 122 -86, 122 -87, 123 -87))"
1023,123,-87,124,-86,0,False,"POLYGON ((124 -87, 124 -86, 123 -86, 123 -87, 124 -87))"
1024,124,-87,125,-86,0,False,"POLYGON ((125 -87, 125 -86, 124 -86, 124 -87, 125 -87))"
1025,125,-87,126,-86,0,False,"POLYGON ((126 -87, 126 -86, 125 -86, 125 -87, 126 -87))"
1026,126,-87,127,-86,0,False,"POLYGON ((127 -87, 127 -86, 126 -86, 126 -87, 127 -87))"
